Lat,Lon,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.366174781303,-71.0863839810143,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3665571809603,-71.0869370662697,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661662369343,-71.086301247122,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661689678085,-71.0863400148134,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660623531173,-71.0862073975639,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660180414119,-71.0858617011564,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661229344527,-71.0858542184461,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661030957309,-71.08568876897,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660964924145,-71.0856362960806,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661083266661,-71.0857418683553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661140118906,-71.0857937286239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660027025211,-71.0857373079294,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659834484208,-71.0856070718891,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659607644284,-71.0854150753164,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659489209672,-71.0853070322695,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658999424139,-71.0849385076834,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658809541491,-71.0847797800165,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658661829777,-71.0846481228202,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659954299141,-71.0848637411193,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659883496157,-71.0848063292544,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659774280914,-71.084700133861,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.365971285319,-71.0846482756476,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659817458966,-71.0847538565523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658381883614,-71.0844582409543,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.365822615651,-71.0843329237065,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658037776623,-71.0841915638877,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659157735409,-71.0842476684297,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659119253143,-71.0841910691912,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659025477,-71.0841377811182,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658982438657,-71.0840877645686,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657763920757,-71.0839668536012,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657598663887,-71.0838316571833,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657382437023,-71.0836804314576,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658525838902,-71.0837513475739,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658433218113,-71.0836923661105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658370269225,-71.0836303551364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658336431586,-71.0835815687596,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657206251328,-71.0834964338254,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3656985969519,-71.083360038904,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3656839553879,-71.0832390408232,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3656565343437,-71.083005064581,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3656415030947,-71.0829032219052,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3656250756218,-71.0827952100936,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655545745657,-71.0821797005591,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655428663822,-71.0821099631901,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655353209228,-71.0820507014778,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655259039155,-71.0819809490118,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655174125213,-71.0819136615699,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655058430175,-71.0818189011024,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3654954822388,-71.0817417415804,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3654860425733,-71.0816658109735,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660251127096,-71.0842657937988,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3663746866791,-71.0878430555471,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3663792372361,-71.0879111717105,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3662730119592,-71.088158687397,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.366281863314,-71.0880715150546,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.366282972354,-71.0879973675281,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.366269050882,-71.0878201390142,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3662386612933,-71.0875864867872,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661260043755,-71.0874041900989,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660656822081,-71.0874478314605,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3660236445343,-71.0874796152875,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659848081322,-71.0875095245524,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659468786767,-71.0875369567287,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3659075990007,-71.0875711935896,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658701451578,-71.0876035648638,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3658276362401,-71.0876316442833,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657951975774,-71.0876571868861,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657527130068,-71.0876920619742,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3656768451408,-71.0877444548044,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655868266597,-71.0878117664658,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655438885617,-71.0878478804291,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655004784033,-71.0878802901605,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3654570690929,-71.0879126998419,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3654145778052,-71.0879457221448,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3653725444116,-71.0879787402643,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.365332343502,-71.0880117475607,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3653723343563,-71.0880479386389,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3654152880093,-71.088016149552,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3654559401918,-71.087981286804,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3655007263152,-71.0879494856925,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3661240374968,-71.1414586753104,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3657871481781,-71.1423419206019,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3683847237503,-71.1414340038375,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3684146430767,-71.1414280672579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3684765484267,-71.141393111004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3685416302311,-71.1413480435901,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3671248099934,-71.1407074171107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681102714292,-71.1404948558415,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681129115978,-71.1404602415075,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681263933198,-71.1391790920664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3679861828802,-71.1390836037405,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.368132608941,-71.1388537568879,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681857020216,-71.1388612617254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682010118902,-71.1388201858429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681714371808,-71.1387741624923,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681692584965,-71.1386948010851,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681846614634,-71.1386836533273,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682056686989,-71.1387668100579,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682156591618,-71.138721861684,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682059646752,-71.1387076043386,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681828878156,-71.1385795670012,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3683097262037,-71.1382580966449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682933524439,-71.1382672980807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682808681588,-71.1382862372661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3682799730223,-71.1383083631192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3684440305887,-71.1379798131459,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3684982758576,-71.1379438785524,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3684974725623,-71.1379308666917,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3686368071326,-71.1378129183844,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3686403297816,-71.1378022801072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3681048870908,-71.1386140870277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3680765978198,-71.138826623902,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.368457854422,-71.1391720586844,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3685494427342,-71.1392930926211,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692060865988,-71.138122735843,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692207797578,-71.1381378436017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691817417132,-71.1382626497723,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691801590615,-71.1382968424301,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691531711618,-71.1383129494927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691594726009,-71.1383463372897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691511134784,-71.138375251486,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691381104935,-71.1383601328688,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691263767082,-71.1383905858742,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691129026208,-71.1384050960991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691302257152,-71.1384501966367,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3690925209174,-71.1384618062998,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691033452284,-71.1385004865715,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691135154274,-71.1385103030555,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691022685977,-71.1385164454402,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691277048373,-71.138544406693,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691119350931,-71.1385452565763,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3690938640775,-71.1385309266603,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3690945014561,-71.1385544710496,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691278301509,-71.1385842872028,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691314439698,-71.1385690735941,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691108870965,-71.13857033013,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691371759864,-71.1386005658273,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691327127447,-71.1386142647616,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691299375991,-71.1386275747456,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691316635415,-71.1386389590256,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691400886997,-71.1386313155665,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691396383338,-71.1386670212507,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691571104928,-71.138670339795,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692128923957,-71.1388096050256,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691468702077,-71.1387277506302,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691452086915,-71.1387368761291,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691572787088,-71.1387238935155,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691718677574,-71.1388402252357,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3691832171662,-71.1388667487076,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692243729851,-71.1388779078799,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692166232765,-71.1389212517703,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692514436414,-71.1388881356194,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692622153466,-71.1389101038404,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692577043758,-71.1389086100632,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692611180558,-71.13891922613,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692684474617,-71.138921462427,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3692336715978,-71.1389687594342,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694477762396,-71.1390742678603,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694018106428,-71.1391459366742,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694390593609,-71.1391685137094,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694875406432,-71.139180391101,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3695247178698,-71.1391801790154,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3696073590679,-71.1393073291497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3696092540497,-71.1393726480951,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3696904714981,-71.1395848871573,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3696747112704,-71.1395887758148,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3693805555062,-71.1386557055217,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694075334743,-71.1386811903493,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3693725769803,-71.13876077234,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3690346821591,-71.1386092544368,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694367408113,-71.1401817071621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3694468705012,-71.1393692061578,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3695560763934,-71.1388964618564,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3695532078733,-71.1388797656361,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3695541175944,-71.1388106319022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3624510591029,-71.0900474097262,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3624236192901,-71.0901020721185,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3623966614827,-71.0901579662614,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3623210726794,-71.0903099579866,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3622754060387,-71.0904029085067,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3622304585933,-71.0904941186447,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3620810932206,-71.090800174342,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3620495170585,-71.0908569661254,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3620110598327,-71.0909913267117,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3619382070172,-71.0911239830863,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3618907746098,-71.0912156372619,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.361674427653,-71.0916574068797,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3616429831999,-71.091720499896,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3616238072983,-71.0917603880971,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3615697500724,-71.091872846209,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3615245316528,-71.0919619689451,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3614748439797,-71.0920615557689,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3614154242159,-71.0921846174406,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.361357174435,-71.0922961941633,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3613316974001,-71.0923470170261,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3613071536736,-71.0924027757456,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3612492609648,-71.0923514113788,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3612226984827,-71.0924192302255,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.361203683699,-71.0924836021106,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3611855628139,-71.0925417913997,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3609049395164,-71.0930747793628,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3608831663509,-71.0931267293635,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3608631916841,-71.0931700339312,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3609052528856,-71.0932171772577,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.360879990092,-71.0932697728736,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3608482063396,-71.0933365908002,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3607971108894,-71.0934402325992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.360050529016,-71.0945244041609,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3599919697617,-71.0944379290263,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.359944431843,-71.0943678772564,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3598756714496,-71.0942702533985,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3601274791604,-71.0945521361809,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3600897830791,-71.0944993336278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3600106787988,-71.0943789502074,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3599178569154,-71.0942598887878,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3598507461228,-71.0941678010188,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3597983730392,-71.0941039919828,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3598079403539,-71.0939633033735,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3597237212024,-71.0939490417072,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3596892096971,-71.0939654587337,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3596543201037,-71.0939044214603,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3596063472103,-71.0939424703186,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3594857507659,-71.0938196181053,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3594146861813,-71.0937497982261,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3594667869607,-71.093731116429,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3593989046018,-71.0936797425097,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3593566733985,-71.0936380724069,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3593441820622,-71.0936842587625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3591959557824,-71.0935572700011,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3588776122699,-71.0932740737254,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3589475538088,-71.0933715451573,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3592000824828,-71.0935556513521,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3587766414322,-71.0932043491617,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3587023420442,-71.0931677884172,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3586216248969,-71.0931287993409,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3588191228508,-71.093304115111,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3587045869593,-71.0932235213945,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3589484870238,-71.0933080702258,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
